202300283	40.80	   34	     75.00	B
202300285	36.10	   32	     69.00	B
202300290	45.15	   49	     95.00	S
202300291	35.05	 36.5	     72.00	B
202300294	31.00	 17.5	     49.00	D
202300296	35.90	  6.5	     43.00	E
202300297	25.20	   23	     49.00	D
202300298	37.00	   34	     71.00	B
202300299	37.50	 27.5	     65.00	C
202300300	15.50	   14	     30.00	F
202300308	33.40	 12.5	     46.00	D
202300312	33.50	 27.5	     61.00	C
202300318	24.70	   21	     46.00	D
202300320	35.60	   35	     71.00	B
202300328	41.20	   25	     67.00	C
202300334	35.20	 33.5	     69.00	B
202300338	30.20	 36.5	     67.00	C
202300342	42.60	 30.5	     74.00	B
202300347	27.10	 15.5	     43.00	E
202300348	43.75	 41.5	     86.00	A
202300350	28.60	 35.5	     65.00	C
202300358	27.30	   19	     47.00	D
202300361	33.25	 25.5	     59.00	C
202300367	44.35	 37.5	     82.00	A
202300381	41.50	   39	     81.00	A
202300395	30.85	   22	     53.00	D
202300398	45.80	 48.5	     95.00	S
202300408	29.50	   33	     63.00	C
202300410	44.95	 42.5	     88.00	A
202300411	35.50	 37.5	     73.00	B
202300412	35.65	   44	     80.00	A
202300414	34.40	 44.5	     79.00	A
202300419	39.80	   37	     77.00	B
202300423	35.80	 31.5	     68.00	B
202300426	45.70	 46.5	     93.00	S
202300432	39.05	   33	     73.00	B
202300434	39.10	   30	     70.00	B
202300441	 7.70	   AB	      0.00	I
202300444	30.50	   27	     58.00	C
202300449	34.20	 20.5	     55.00	D
202300455	43.50	   42	     86.00	A
202300472	25.20	 34.5	     60.00	C
202300473	34.30	   29	     64.00	C
202300474	29.10	   29	     59.00	C
202300476	43.90	   48	     92.00	S
202300481	39.90	   47	     87.00	A
202300484	26.30	   40	     67.00	C
202300485	38.70	 32.5	     72.00	B
202300490	37.70	 46.5	     85.00	A
202300495	33.00	   31	     64.00	C
202300496	35.30	 27.5	     63.00	C
202300499	38.90	   42	     81.00	A
202300501	44.60	   43	     88.00	A
202300502	33.10	   22	     56.00	D
202300503	37.10	 41.5	     79.00	A
202300505	40.60	 38.5	     80.00	A
202300508	31.20	 41.5	     73.00	B
202300510	38.50	   24	     63.00	C
202300511	42.80	 38.5	     82.00	A
202300513	36.70	 29.5	     67.00	C
202300517	44.70	 44.5	     90.00	S
202300518	38.80	 36.5	     76.00	B
202300521	39.70	 45.5	     86.00	A
202300523	44.70	   46	     91.00	S
202300527	41.70	   49	     91.00	S
202300528	42.80	 42.5	     86.00	A
202300530	38.30	 35.5	     74.00	B
202300531	41.90	 38.5	     81.00	A
202300533	28.50	 27.5	     56.00	D
202300535	38.60	   40	     79.00	A
202300542	42.20	 40.5	     83.00	A
202300543	39.20	   29	     69.00	B
202300544	46.30	   46	     93.00	S
202300548	40.40	 42.5	     83.00	A
202300549	42.20	   42	     85.00	A
202300551	44.70	 46.5	     92.00	S
202300554	41.80	   40	     82.00	A
202300557	34.30	   31	     66.00	C
202300560	40.50	   37	     78.00	B
202300564	39.90	   36	     76.00	B
202300565	17.00	 19.5	     37.00	E
202300567	39.40	   40	     80.00	A
202300569	48.10	   46	     95.00	S
202300578	35.60	   31	     67.00	C
202300579	38.70	   27	     66.00	C
202300583	38.60	   35	     74.00	B
202300601	48.10	 46.5	     95.00	S
202300607	41.20	   43	     85.00	A
202300608	35.90	 35.5	     72.00	B
202300609	28.70	   16	     45.00	E
202300616	33.60	   36	     70.00	B
202300620	43.60	   41	     85.00	A
202300623	33.50	   30	     64.00	C
202300624	36.10	 38.5	     75.00	B
202300630	36.60	   38	     75.00	B
202300635	32.80	 13.5	     47.00	D
202300644	31.60	   32	     64.00	C
202300665	21.50	   19	     41.00	E
202300666	44.10	   45	     90.00	S
202300667	35.60	   47	     83.00	A
202300670	29.60	 17.5	     48.00	D
202411527	27.60	 23.5	     52.00	D
202411528	22.30	   20	     43.00	E
202411529	40.80	 44.5	     86.00	A
202411530	34.70	   45	     80.00	A
202411531	30.10	 20.5	     51.00	D
202411532	26.40	   26	     53.00	D
202411533	28.80	 15.5	     45.00	E
202411534	27.35	   18	     46.00	D
202411535	35.20	 29.5	     65.00	C
202411536	36.70	 33.5	     71.00	B
202411538	29.80	 29.5	     60.00	C
202411539	38.45	 39.5	     78.00	B
202411540	32.00	   23	     55.00	D
202200006	 0.00	   DT	      0.00	DT
202311501	13.00	 25.5	     39.00	E

202200448	20.10	 14.5	     35.00	E
202300001	43.00	 47.5	     91.00	S
202300007	23.00	 20.5	     44.00	E
202300008	45.00	   24	     69.00	B
202300013	35.70	 25.5	     62.00	C
202300014	 0.00	   DT	      0.00	DT
202300027	37.60	   42	     80.00	A
202300029	32.80	 33.5	     67.00	C
202300038	33.50	   31	     65.00	C
202300041	33.30	   29	     63.00	C
202300053	30.40	 15.5	     46.00	D
202300055	39.10	 32.5	     72.00	B
202300059	 0.00	   DT	      0.00	DT
202300061	40.20	   37	     78.00	B
202300073	39.90	 41.5	     82.00	A
202300084	34.60	   34	     69.00	B
202300088	37.80	   41	     79.00	A
202300095	41.40	 41.5	     83.00	A
202300099	24.10	 12.5	     37.00	E
202300103	43.10	   36	     80.00	A
202300131	39.70	 37.5	     78.00	B
202300136	45.10	 45.5	     91.00	S
202300144	41.70	 35.5	     78.00	B
202300162	32.60	 20.5	     54.00	D
202300164	32.70	 21.5	     55.00	D
202300170	38.10	 32.5	     71.00	B
202300173	30.90	 11.5	     43.00	E
202300202	39.90	   43	     83.00	A
202300206	43.50	 44.5	     88.00	A
202300211	32.90	   28	     61.00	C
202300230	35.40	   23	     59.00	C
202300245	37.10	   34	     72.00	B
202300269	46.00	 44.5	     91.00	S
202300276	32.60	   30	     63.00	C
202300287	32.90	   36	     69.00	B
202300289	41.80	   32	     74.00	B
202300302	30.50	 26.5	     57.00	C
202300303	42.80	 27.5	     71.00	B
202300307	31.60	 20.5	     53.00	D
202300310	28.70	 12.5	     42.00	E
202300425	44.10	   41	     86.00	A
202300436	27.20	 17.5	     45.00	E
202300439	 0.00	   DT	      0.00	DT
202300442	30.50	   28	     59.00	C
202300443	37.90	 29.5	     68.00	B
202300445	29.10	   20	     50.00	D
202300450	26.20	   23	     50.00	D
202300454	43.20	 40.5	     84.00	A
202300458	39.90	   34	     74.00	B
202300460	13.10	    0	     14.00	F
202300468	31.40	 38.5	     70.00	B
202300475	28.00	 22.5	     51.00	D
202300486	46.30	   49	     96.00	S
202300507	29.50	 21.5	     51.00	D
202300522	40.10	 37.5	     78.00	B
202300573	37.40	 40.5	     78.00	B
202300586	 0.00	   DT	      0.00	DT
202300603	42.80	   50	     93.00	S
202300614	34.30	 38.5	     73.00	B
202300615	33.10	   31	     65.00	C
202300619	27.20	   16	     44.00	E
202300629	28.80	 26.5	     56.00	D
202300633	36.20	   31	     68.00	B
202300669	23.70	   27	     51.00	D
202443503	30.80	 25.5	     57.00	C
202200383	14.90	    1	     16.00	F
202200245	 0.00	   DT	      0.00	DT

202300028	41.40	   34	     76.00	B
202300111	27.10	 21.5	     49.00	D
202300134	43.40	 43.5	     87.00	A
202300174	24.40	 12.5	     37.00	E
202300251	38.40	 37.5	     76.00	B
202300304	32.40	 30.5	     63.00	C
202300335	34.10	   26	     61.00	C
202300346	14.30	  2.5	     17.00	F
202300354	41.40	   23	     65.00	C
202300392	38.60	 39.5	     79.00	A
202300440	25.60	   28	     54.00	D
202300446	43.60	 42.5	     87.00	A
202300451	32.10	 22.5	     55.00	D
202300514	46.90	 49.5	     97.00	S
202300539	37.00	 24.5	     62.00	C
202300552	27.70	 22.5	     51.00	D
202300559	36.20	 45.5	     82.00	A
202300568	28.90	 31.5	     61.00	C
202300575	33.00	   22	     55.00	D
202300577	45.30	   47	     93.00	S
202300611	26.00	   26	     52.00	D
202300651	34.60	   24	     59.00	C

Mean = 67.588013		SD = 16.266890
Lower cut off for E = 35.000000
Lower cut off for S = 90.000000
Step size = 11.000000
Lower cut off for D = 46.000000
Lower cut off for C = 57.000000
Lower cut off for B = 68.000000
Lower cut off for A = 79.000000
No. of Absentees = 1
No. of Malpractices = 0
No. of Detentions = 7
No. of NA = 0
No. of students appeared = 267

Abbreviations : INT = IN SEM marks, UM : END SEM marks.

